5.098636324147377330e+00 -1.550628490826900752e+01 2.000109902194000355e+01
-5.643775923170443320e+01 -2.016692768080082132e+01 -7.327119123604365569e+00
-5.204314055129763972e+01 -3.244161430203585894e+01 -9.788167302552349014e+00
-1.439167010138279856e+01 -1.819948394847495976e+01 -6.257331613290946670e+00
-7.051543839946282333e+01 -4.305118199831905201e+01 1.876005429169258720e+00
-4.142305600918122366e+01 5.133893859962114448e+00 -5.900739738255644795e+00
-3.409694114116491903e+01 -3.940611717351851784e-01 -5.698886180585090777e+00
-5.870821695889728886e+01 -3.924848133749677714e+01 -1.122408446031349649e-01
-4.247181154262404590e+01 -4.158385024291015419e+00 1.204080734119843221e+01
-2.557322556390937507e+01 -2.519670253450898656e+01 -1.493867834896698810e+01
1.414574871187586602e+01 -5.498953339352120651e+01 -9.710981853156396282e-01
-3.314305861995018176e+01 -3.142373048217316978e+01 -7.111489566824682917e+00
-2.471614058416025017e+01 7.428113044430654455e+00 -5.444253787496776198e+01
-5.094494791785552934e+01 -1.019023964240051505e+01 1.588063275637413163e+01
-1.587424129010146245e+01 -2.775128786407012527e+01 8.071794515300483752e+00
1.026822924686204352e+01 -1.708276391415096285e+01 1.426418588109451591e+01
-5.596720752105765229e+01 -4.397154928704352983e+01 1.778563473179804433e+01
-5.888190245652148747e+01 -2.893369158528154017e+01 4.326734311522707266e+00
-2.690732554536226928e+01 -3.729559229426496536e+00 -6.850790655582498445e+00
-2.955536656678119556e+01 -3.504416351496974613e+01 -3.952199867917659315e+00
-4.641189640859076349e+01 -1.287790346293336086e+01 2.041353292213104709e+01
-5.329418074515679393e+01 -1.705423447909423018e+01 -6.481426419151642193e+00
-4.954602987344893705e+01 -1.221130685069323718e+01 -1.408720324065544149e+00
-5.648414699998379263e+01 -6.056910219901356918e+00 1.249390649136891973e+01
-4.789505255274595896e+01 -4.746017743222675733e+01 -5.854712533596801549e+00
-3.826578423597472778e+01 -2.832230650090849622e+01 -5.498073079817901387e+00
-5.147606379006591482e+01 2.212007155576639050e+01 -9.299328460125497742e+00
-6.417129446272585369e+01 -9.970174869110403293e+00 -1.894524848155276686e+01
-6.523661085443772834e+01 -2.301078798900645950e+01 -1.593145206898295108e+01
-7.052691153128439794e+01 -2.721130035289268001e+00 8.047467051931954884e+00
-1.041492205927047543e+01 1.040592583517342007e+01 2.298225087843738024e+01
-6.195610896632075537e+01 -2.010040723238140714e+01 -1.687758633521073692e+00
-1.760027061465683573e+01 -8.652565579364321025e+00 2.451419657403282315e+01
-1.435212218863306433e+01 -3.237352577200454817e+01 -2.515222099507975173e+01
-4.122608648052485592e+01 4.414815775867904968e+00 -2.032262239803350923e+01
-4.646372397615516547e+01 -2.497555817672990486e+01 6.212246592444922166e-01
-4.851766266094651314e+01 -9.236130436812766131e-01 -1.681804116375782954e+01
-7.141673825765333561e+01 -3.420024199880749194e+01 -1.264055042656737982e+01
-6.662860901200218677e+01 -1.358800313435582829e+00 6.731531149178803020e+00
-4.217552252604139795e+01 -1.545207332779642151e+01 2.794316689812797705e+01
-5.809219126077909578e+01 -4.983841556223556069e+01 -2.317010314242878977e+01
-4.068018816288881112e+01 -4.553858364054872965e+01 1.841521863354375910e+01
-5.212948817577860439e+01 -3.592537486631882615e+01 4.560530548429326814e+00
-3.247872391820979487e+01 -2.162118381825247582e+01 -9.357526516569853570e+00
-2.611668500855662245e+01 -4.422817818504177545e+00 3.593318410543258956e+00
-3.589735200703601237e+01 -1.794760765186580898e+01 -4.779122406579181082e+00
-2.558582377568465915e+01 -3.095874074467829828e+01 1.107222083377046751e+01
-4.361366933507942178e+01 -2.600423175666013620e+01 -1.117754140349437009e+01
-2.128281379271902907e+01 5.235323168381164294e+00 1.556084022964972213e+01
-4.888065840873753132e+01 -3.899163004228104468e-01 -4.585764278987639386e+01
-5.659719157324837369e+01 2.169828762992767057e+00 -2.039996284958427886e+00
-4.828702612802666039e+01 -3.320507511005035894e+01 -2.664135381642775968e+01
-3.740815767400648184e+01 -5.815931632352599223e+01 1.771257815705832073e+01
-1.907938490410719012e+01 -4.168301298736930249e+01 2.512253415390083067e+00
-3.559758805734216480e+01 -2.406120690090028802e+01 3.395993849753578075e+01
-3.312083613937985405e+01 -1.439718674708113255e+01 1.060172201228624189e+01
-3.427859284531732698e+01 -3.250722157236257459e+01 1.197516472614762328e+01
-1.432777656879923001e+01 -3.641167108386913043e+01 8.447747675477642604e-01
-3.835050650825851193e+01 2.711003672134116638e+00 -9.096861308506689170e+00
-7.805116782681217558e+01 -1.469246851873867676e+01 1.995373632309361156e+01
-4.215309937484538416e+00 -7.623190992851688330e-01 2.020315010346523277e+00
-2.254563853674480001e+01 -2.233141741112711287e+01 7.619430619901629953e+00
-5.766397026649757152e+01 -3.969303042310345120e+01 -7.062637274000638676e+00
-2.809703702900412381e+01 -3.042036501327400089e+01 -3.484405641857225566e-01
-4.688009372838737221e+01 -3.820224332895526320e+00 1.013934045036265630e+01
-4.039820568498883091e+01 -2.803369350487893641e+01 -1.520402159751564142e+01
-4.683287994896392092e+01 -2.047693358060080016e+01 -4.297347219931518580e+00
-3.191407294662839433e+01 -2.791214509627928209e+01 1.022368536013165929e+01
-1.814616106099485293e+01 -1.348629613494633617e+01 1.285748098498656944e+01
-7.661352905133432500e+01 -5.691728709471435366e+01 -3.314611489552280688e+01
-1.626880598974001657e+01 -3.889084159188626444e+01 6.667374677443155484e+00
-6.084952876198340732e+01 -4.219447461435829894e+01 4.741328747854637093e+00
-2.733584345008151928e+01 -3.229638798624993967e+01 -8.387347857635310433e+00
-4.349279341631750384e+01 -3.289198010102015957e+01 2.158790154488741564e+01
-3.651507075162898985e+01 -3.339297647238029043e+01 -6.597342030075428632e+00
-3.001192748989128489e+01 -8.423771545458976107e+00 8.357030048692136504e+00
-2.254123315065939437e+01 -9.566027896452986012e-03 -4.924141574052185888e+00
-3.830903031361496147e+01 -2.038241806328550254e+01 -1.610753156048865620e+01
-2.416956553042673406e+01 -1.575491860584116388e+01 -1.458466498229073771e+01
-5.965250065460315909e+01 -1.522061908432138999e+01 1.032094111803815295e+01
-5.950238591859449144e+01 -2.995089129447146448e+01 1.825404168345731293e+01
-5.737256060162013682e+01 -3.568545058939694758e+00 2.321349827116695863e+01
-4.402141194496375931e+01 -3.367719963247161985e+01 -7.862211529553960077e+00
-6.386165469337374390e+01 -3.980566115292522511e+01 -1.364636040937435801e+01
-4.844065800841883629e+01 -7.364913253592548337e+00 2.682160161832463530e+01
-2.506595350158478297e+01 -2.830908614408701851e+01 7.926743973910809871e+00
-1.949559689498927639e+01 -2.758659773346701982e+01 -1.974491537277089748e+01
-3.777114545234768173e+01 -3.905158330036336878e+01 -2.281843125248248683e+01
-4.403828993016853843e+01 5.648904128297244753e+00 -8.739635831356242335e+00
-7.741818702428338383e+01 -4.034309456149254913e+01 -3.522741548094690955e+01
-3.808865506895138964e+01 -1.508091455043477147e+01 1.559864356987958978e+01
-3.398669939743471247e+01 -1.513565305518219262e+01 -1.754000638296811410e+00
-7.779656228712494226e+01 -2.553361584547616303e+01 -3.060154291333590137e+01
-3.749989626432918044e+01 -3.121877818907240965e+01 1.450753433703607431e+00
-5.656892386104046722e+01 -3.256117550999591259e+01 5.435017282419351226e+00
-2.097954850817680139e+01 -3.055120135295864259e+01 7.715281474572840970e-02
-1.322657720810451210e+01 -1.706566959031023956e+01 -1.443212708007993283e+00
-5.359340827750448710e+01 -4.564113947186037024e+01 1.951949295325243838e+01
-2.198535821215486052e+01 -6.022796238271518554e+00 -2.692212382115839731e+01
-5.249560160393241404e+01 -1.065627409611252396e+01 -1.571400891956572465e+01
-2.102533830291592309e+01 1.135937283946123255e+00 8.946084153852192244e+00
-3.539864449839600269e+01 -1.469766934311564555e+01 8.171156078318361438e+00
-1.279475469118460218e+01 -1.972000448308938303e+01 -4.247076926245447304e+00
-6.244928350016599694e+01 2.251066748695551567e+00 -1.588333462854189804e-01
-3.599826846113823109e+01 -2.165953653218878117e+01 1.805555688238072420e+01
-5.628959704370515027e+01 -3.819714933892041842e+01 1.707583070919623935e+01
-2.660978802958547007e+01 -3.492889273274400352e+01 -1.309804188429667171e+01
-3.395603901251587331e+01 -4.831711726484507530e+00 -2.534287736189261153e+01
-4.202514550726785103e+01 -2.550444846141525801e+01 -1.086890526769625165e+00
-3.783907753211827441e+01 -1.757376998729687045e+01 -1.482996390010593046e+01
-3.489005572249838139e+01 -2.072540468129698255e+01 1.026578082251878143e+01
-3.592417093445709497e+01 5.115308064913703490e+00 -1.156428856546655126e+01
-5.564136432504480467e+01 -5.849948081944300071e+01 2.417833032063356669e+01
-6.235574864389403160e+01 -4.110174181979701302e+01 -4.869139724038037187e+00
-1.537640069472959681e+01 -1.699786761230083343e+01 -1.460660260679481404e+00
